,u,shear,TI,Seed No
24888,19.70947,0.20207,0.10997,24889
24889,19.71014,0.44158,0.15887,24890
24890,19.71082,0.36925,0.1441,24891
24891,19.71149,-0.05962,0.05653,24892
24892,19.71216,0.53623,0.1782,24893
24893,19.71283,0.10739,0.09063,24894
24894,19.7135,0.03508,0.07586,24895
24895,19.71417,0.27455,0.12476,24896
24896,19.71484,0.15716,0.10079,24897
24897,19.71552,0.39661,0.14969,24898
24898,19.71619,0.3243,0.13492,24899
24899,19.71686,-0.10446,0.04736,24900
24900,19.71753,0.49125,0.16902,24901
24901,19.7182,0.06251,0.08146,24902
24902,19.71887,-0.00978,0.06669,24903
24903,19.71954,0.22963,0.11559,24904
24904,19.72021,0.29114,0.12815,24905
24905,19.72089,-0.00393,0.06788,24906
24906,19.72156,0.10194,0.0895,24907
24907,19.72223,0.56399,0.18388,24908
24908,19.7229,-0.08742,0.05083,24909
24909,19.72357,0.37462,0.1452,24910
24910,19.72424,0.48046,0.16682,24911
24911,19.72491,0.18544,0.10656,24912
24912,19.72559,0.42435,0.15535,24913
24913,19.72626,0.12935,0.09509,24914
24914,19.72693,-0.12102,0.04395,24915
24915,19.7276,0.34093,0.13831,24916
24916,19.72827,0.04587,0.07804,24917
24917,19.72894,0.50779,0.1724,24918
24918,19.72961,0.25744,0.12126,24919
24919,19.73029,-0.0375,0.061,24920
24920,19.73096,0.02398,0.07356,24921
24921,19.73163,0.26326,0.12245,24922
24922,19.7323,0.54712,0.18044,24923
24923,19.73297,0.11867,0.0929,24924
24924,19.73364,0.35784,0.14177,24925
24925,19.73431,-0.07058,0.05423,24926
24926,19.73499,0.21326,0.11223,24927
24927,19.73566,0.45249,0.16111,24928
24928,19.73633,0.33521,0.13714,24929
24929,19.737,-0.13766,0.04052,24930
24930,19.73767,0.14615,0.09851,24931
24931,19.73834,0.42985,0.15648,24932
24932,19.73901,-0.04307,0.05985,24933
24933,19.73969,0.24063,0.11782,24934
24934,19.74036,0.52439,0.1758,24935
24935,19.74103,0.0516,0.07919,24936
24936,19.7417,0.11305,0.09174,24937
24937,19.74237,0.53018,0.17699,24938
24938,19.74304,0.27999,0.12586,24939
24939,19.74371,0.02972,0.07471,24940
24940,19.74438,0.44673,0.15993,24941
24941,19.74506,0.19647,0.10879,24942
24942,19.74573,-0.05368,0.05766,24943
24943,19.7464,0.36338,0.1429,24944
24944,19.74707,-0.10971,0.0462,24945
24945,19.74774,0.30733,0.13144,24946
24946,19.74841,0.41306,0.15305,24947
24947,19.74908,0.16285,0.10191,24948
24948,19.74976,0.22392,0.11439,24949
24949,19.75043,-0.02627,0.06325,24950
24950,19.7511,0.07946,0.08486,24951
24951,19.75177,0.49641,0.17009,24952
24952,19.75244,0.55782,0.18264,24953
24953,19.75311,0.08529,0.08605,24954
24954,19.75378,0.01311,0.07129,24955
24955,19.75446,0.29661,0.12925,24956
24956,19.75513,0.17979,0.10537,24957
24957,19.7558,0.46327,0.16332,24958
24958,19.75647,0.39109,0.14856,24959
24959,19.75714,-0.08135,0.05197,24960
24960,19.75781,-0.08132,0.05198,24961
24961,19.75848,0.3948,0.14932,24962
24962,19.75916,0.46769,0.16422,24963
24963,19.75983,0.18204,0.10582,24964
24964,19.7605,0.29956,0.12985,24965
24965,19.76117,0.01393,0.07144,24966
24966,19.76184,0.08683,0.08635,24967
24967,19.76251,0.56285,0.18368,24968
24968,19.76318,0.5015,0.17114,24969
24969,19.76385,0.0815,0.08526,24970
24970,19.76453,-0.02481,0.06352,24971
24971,19.7652,0.22718,0.11504,24972
24972,19.76587,0.1655,0.10243,24973
24973,19.76654,0.41746,0.15396,24974
24974,19.76721,0.31116,0.13222,24975
24975,19.76788,-0.10876,0.04634,24976
24976,19.76855,0.36671,0.14358,24977
24977,19.76923,-0.05319,0.0577,24978
24978,19.7699,0.19883,0.10924,24979
24979,19.77057,0.45075,0.16076,24980
24980,19.77124,0.0308,0.07487,24981
24981,19.77191,0.28271,0.1264,24982
24982,19.77258,0.53469,0.17793,24983
24983,19.77325,0.11486,0.09206,24984
24984,19.77393,0.05356,0.07952,24985
24985,19.7746,0.52932,0.17684,24986
24986,19.77527,0.24395,0.11847,24987
24987,19.77594,-0.04149,0.06008,24988
24988,19.77661,0.43415,0.15737,24989
24989,19.77728,0.14872,0.09898,24990
24990,19.77795,-0.13661,0.04061,24991
24991,19.77863,0.33908,0.13792,24992
24992,19.7793,0.45615,0.16187,24993
24993,19.77997,0.21552,0.11265,24994
24994,19.78064,-0.06977,0.05428,24995
24995,19.78131,0.36109,0.14243,24996
24996,19.78198,0.1204,0.09318,24997
24997,19.78265,0.55123,0.18133,24998
24998,19.78333,0.26596,0.12296,24999
24999,19.784,0.02538,0.07374,25000
25000,19.78467,-0.03589,0.0612,25001
25001,19.78534,0.26062,0.12187,25002
25002,19.78601,0.51244,0.17339,25003
25003,19.78668,0.04812,0.07839,25004
25004,19.78735,0.34452,0.13903,25005
25005,19.78802,-0.11977,0.04403,25006
25006,19.7887,0.13204,0.09556,25007
25007,19.78937,0.42849,0.15622,25008
25008,19.79004,0.18754,0.10691,25009
25009,19.79071,0.48397,0.16757,25010
25010,19.79138,0.37779,0.14584,25011
25011,19.79205,-0.08642,0.05084,25012
25012,19.79272,0.56783,0.18473,25013
25013,19.7934,0.10365,0.08974,25014
25014,19.79407,-0.00251,0.06801,25015
25015,19.79474,0.29388,0.12867,25016
25016,19.79541,0.23262,0.11613,25017
25017,19.79608,-0.00782,0.06692,25018
25018,19.79675,0.06496,0.08181,25019
25019,19.79742,0.4955,0.16993,25020
25020,19.7981,-0.10285,0.04746,25021
25021,19.79877,0.32766,0.13558,25022
25022,19.79944,0.40043,0.15047,25023
25023,19.80011,0.16002,0.10127,25024
25024,19.80078,0.27699,0.12521,25025
25025,19.80145,0.0366,0.076,25026
25026,19.80212,0.10936,0.09089,25027
25027,19.8028,0.53979,0.179,25028
25028,19.80347,-0.05841,0.05655,25029
25029,19.80414,0.372,0.14466,25030
25030,19.80481,0.44474,0.15955,25031
25031,19.80548,0.20439,0.11034,25032
25032,19.80615,0.14317,0.09781,25033
25033,19.80682,0.43939,0.15845,25034
25034,19.8075,0.33328,0.13673,25035
25035,19.80817,-0.13058,0.04176,25036
25036,19.80884,0.52319,0.17561,25037
25037,19.80951,0.05935,0.08064,25038
25038,19.81018,-0.04673,0.05892,25039
25039,19.81085,0.24944,0.11956,25040
25040,19.81152,0.00873,0.07027,25041
25041,19.81219,0.30487,0.13091,25042
25042,19.81287,0.55639,0.18241,25043
25043,19.81354,0.09264,0.08745,25044
25044,19.81421,0.38867,0.14807,25045
25045,19.81488,-0.07505,0.05311,25046
25046,19.81555,0.17645,0.10461,25047
25047,19.81622,0.47254,0.16524,25048
25048,19.81689,0.41134,0.15271,25049
25049,19.81757,0.17112,0.10352,25050
25050,19.81824,-0.11368,0.04519,25051
25051,19.81891,0.31644,0.13328,25052
25052,19.81958,0.07617,0.08407,25053
25053,19.82025,0.50626,0.17215,25054
25054,19.82092,0.22148,0.11383,25055
25055,19.82159,-0.01869,0.06464,25056
25056,19.82227,0.09817,0.08857,25057
25057,19.82294,0.57289,0.1858,25058
25058,19.82361,0.28814,0.12748,25059
25059,19.82428,0.00333,0.06914,25060
25060,19.82495,0.47792,0.16635,25061
25061,19.82562,0.19312,0.10801,25062
25062,19.82629,-0.09158,0.04969,25063
25063,19.82697,0.38305,0.14692,25064
25064,19.82764,0.32189,0.13439,25065
25065,19.82831,-0.09688,0.0486,25066
25066,19.82898,0.15446,0.10009,25067
25067,19.82965,0.40571,0.15156,25068
25068,19.83032,-0.01311,0.06576,25069
25069,19.83099,0.23812,0.11723,25070
25070,19.83167,0.48943,0.16871,25071
25071,19.83234,0.07073,0.08293,25072
25072,19.83301,0.5448,0.18006,25073
25073,19.83368,0.12613,0.09428,25074
25074,19.83435,0.02016,0.07257,25075
25075,19.83502,0.27134,0.12403,25076
25076,19.83569,0.20985,0.11143,25077
25077,19.83636,0.46102,0.16289,25078
25078,19.83704,0.35505,0.14118,25079
25079,19.83771,-0.06354,0.05541,25080
25080,19.83838,-0.12466,0.04288,25081
25081,19.83905,0.34972,0.14009,25082
25082,19.83972,0.42235,0.15497,25083
25083,19.84039,0.13774,0.09665,25084
25084,19.84106,0.25484,0.12064,25085
25085,19.84174,-0.02975,0.06232,25086
25086,19.84241,0.04288,0.07721,25087
25087,19.84308,0.51717,0.1744,25088
25088,19.84375,0.2504,0.11973,25089
25089,19.84442,-0.0312,0.06202,25090
25090,19.84509,0.04142,0.0769,25091
25091,19.84576,0.5127,0.17349,25092
25092,19.84644,-0.12602,0.04258,25093
25093,19.84711,0.34523,0.13917,25094
25094,19.84778,0.41783,0.15405,25095
25095,19.84845,0.13628,0.09634,25096
25096,19.84912,0.20854,0.11115,25097
25097,19.84979,0.45694,0.16206,25098
25098,19.85046,0.35104,0.14036,25099
25099,19.85114,-0.06469,0.05514,25100
25100,19.85181,0.54058,0.17921,25101
25101,19.85248,0.12487,0.09399,25102
25102,19.85315,0.01899,0.07229,25103
25103,19.85382,0.26736,0.1232,25104
25104,19.85449,-0.01455,0.06541,25105
25105,19.85516,0.23381,0.11632,25106
25106,19.85583,0.48484,0.16779,25107
25107,19.85651,0.0692,0.08258,25108
25108,19.85718,0.31745,0.13347,25109
25109,19.85785,-0.09816,0.04826,25110
25110,19.85852,0.15285,0.09972,25111
25111,19.85919,0.40115,0.15063,25112
25112,19.85986,0.47337,0.16544,25113
25113,19.86053,0.19197,0.10774,25114
25114,19.86121,-0.09228,0.04946,25115
25115,19.86188,0.37865,0.14602,25116
25116,19.86255,0.0972,0.0883,25117
25117,19.86322,0.56809,0.18486,25118
25118,19.86389,0.28387,0.12658,25119
25119,19.86456,0.00253,0.06889,25120
25120,19.86523,0.07474,0.08369,25121
25121,19.86591,0.50133,0.17117,25122
25122,19.86658,0.21715,0.1129,25123
25123,19.86725,-0.01992,0.06428,25124
25124,19.86792,0.40655,0.15174,25125
25125,19.86859,0.1695,0.10312,25126
25126,19.86926,-0.11464,0.04485,25127
25127,19.86993,0.31188,0.13232,25128
25128,19.87061,0.38406,0.14713,25129
25129,19.87128,-0.07552,0.05287,25130
25130,19.87195,0.17533,0.10431,25131
25131,19.87262,0.46771,0.16428,25132
25132,19.87329,0.00808,0.07001,25133
25133,19.87396,0.30045,0.12998,25134
25134,19.87463,0.55126,0.18142,25135
25135,19.87531,0.09176,0.08717,25136
25136,19.87598,0.51773,0.17454,25137
25137,19.87665,0.05825,0.08029,25138
25138,19.87732,-0.04751,0.0586,25139
25139,19.87799,0.24481,0.11856,25140
25140,19.87866,0.14182,0.09743,25141
25141,19.87933,0.43412,0.15739,25142
25142,19.88,0.32836,0.1357,25143
25143,19.88068,-0.13103,0.04145,25144
25144,19.88135,-0.05887,0.05626,25145
25145,19.88202,0.36742,0.14371,25146
25146,19.88269,0.43991,0.15858,25147
25147,19.88336,0.20301,0.10998,25148
25148,19.88403,0.27272,0.12428,25149
25149,19.8847,0.03585,0.07568,25150
25150,19.88538,0.10833,0.09055,25151
25151,19.88605,0.53454,0.178,25152
25152,19.88672,-0.10336,0.04711,25153
25153,19.88739,0.32283,0.13456,25154
25154,19.88806,0.3953,0.14943,25155
25155,19.88873,0.15846,0.10083,25156
25156,19.8894,0.22816,0.11513,25157
25157,19.89008,-0.00866,0.06654,25158
25158,19.89075,0.06381,0.08141,25159
25159,19.89142,0.48991,0.16885,25160
25160,19.89209,0.56202,0.18365,25161
25161,19.89276,0.10288,0.08942,25162
25162,19.89343,-0.00281,0.06773,25163
25163,19.8941,0.2893,0.12768,25164
25164,19.89478,0.18639,0.10656,25165
25165,19.89545,0.47846,0.1665,25166
25166,19.89612,0.37278,0.14481,25167
25167,19.89679,-0.08627,0.05059,25168
25168,19.89746,0.33929,0.13794,25169
25169,19.89813,-0.11974,0.04372,25170
25170,19.8988,0.13081,0.09515,25171
25171,19.89948,0.42284,0.15509,25172
25172,19.90015,-0.03623,0.06086,25173
25173,19.90082,0.25579,0.1208,25174
25174,19.90149,0.5063,0.17222,25175
25175,19.90216,0.04735,0.07801,25176
25176,19.90283,0.11944,0.0928,25177
25177,19.9035,0.5453,0.18023,25178
25178,19.90417,0.2616,0.12199,25179
25179,19.90485,0.02494,0.0734,25180
25180,19.90552,0.45068,0.1608,25181
25181,19.90619,0.21403,0.11222,25182
25182,19.90686,-0.06963,0.05398,25183
25183,19.90753,0.35617,0.1414,25184
25184,19.9082,0.42822,0.15619,25185
25185,19.90887,0.14744,0.09854,25186
25186,19.90955,-0.13618,0.04031,25187
25187,19.91022,0.33372,0.13679,25188
25188,19.91089,0.05288,0.07913,25189
25189,19.91156,0.52275,0.1756,25190
25190,19.91223,0.23915,0.11737,25191
25191,19.9129,-0.04158,0.05973,25192
25192,19.91357,0.03047,0.07452,25193
25193,19.91425,0.27816,0.12538,25194
25194,19.91492,0.52852,0.17679,25195
25195,19.91559,0.114,0.09167,25196
25196,19.91626,0.36157,0.14251,25197
25197,19.91693,-0.05292,0.05739,25198
25198,19.9176,0.19742,0.1088,25199
25199,19.91827,0.44505,0.15965,25200
25200,19.91895,0.16397,0.10192,25201
25201,19.91962,0.41159,0.15278,25202
25202,19.92029,0.30602,0.1311,25203
25203,19.92096,-0.10839,0.04599,25204
25204,19.92163,0.49497,0.1699,25205
25205,19.9223,0.08057,0.08479,25206
25206,19.92297,-0.02497,0.06311,25207
25207,19.92365,0.22261,0.11397,25208
25208,19.92432,0.29462,0.12876,25209
25209,19.92499,0.01405,0.07112,25210
25210,19.92566,0.08641,0.08598,25211
25211,19.92633,0.55596,0.18244,25212
25212,19.927,-0.08043,0.05171,25213
25213,19.92767,0.3891,0.14816,25214
25214,19.92834,0.46143,0.16302,25215
25215,19.92902,0.18091,0.10539,25216
25216,19.92969,0.18093,0.1054,25217
25217,19.93036,0.46511,0.16378,25218
25218,19.93103,0.3935,0.14907,25219
25219,19.9317,-0.07815,0.05217,25220
25220,19.93237,0.55882,0.18303,25221
25221,19.93304,0.08719,0.08613,25222
25222,19.93372,0.01561,0.07143,25223
25223,19.93439,0.29974,0.1298,25224
25224,19.93506,0.2278,0.11502,25225
25225,19.93573,-0.02288,0.06351,25226
25226,19.9364,0.08195,0.08505,25227
25227,19.93707,0.49801,0.17054,25228
25228,19.93774,-0.10556,0.04652,25229
25229,19.93842,0.31048,0.13201,25230
25230,19.93909,0.4153,0.15355,25231
25231,19.93976,0.16465,0.10204,25232
25232,19.94043,0.44827,0.16032,25233
25233,19.9411,0.19764,0.10882,25234
25234,19.94177,-0.0503,0.05786,25235
25235,19.94244,0.36566,0.14334,25236
25236,19.94312,0.11497,0.09183,25237
25237,19.94379,0.5309,0.1773,25238
25238,19.94446,0.28298,0.12635,25239
25239,19.94513,0.0324,0.07485,25240
25240,19.9458,-0.0395,0.06008,25241
25241,19.94647,0.24448,0.11844,25242
25242,19.94714,0.52559,0.17622,25243
25243,19.94781,0.05428,0.07935,25244
25244,19.94849,0.33815,0.13769,25245
25245,19.94916,-0.13313,0.04082,25246
25246,19.94983,0.14796,0.0986,25247
25247,19.9505,0.43188,0.15696,25248
25248,19.95117,0.35999,0.14218,25249
25249,19.95184,-0.06681,0.05445,25250
25250,19.95251,0.21424,0.11222,25251
25251,19.95319,0.45371,0.16144,25252
25252,19.95386,0.02686,0.0737,25253
25253,19.95453,0.26632,0.12292,25254
25254,19.9552,0.54733,0.18069,25255
25255,19.95587,0.1206,0.09296,25256
25256,19.95654,0.04874,0.07819,25257
25257,19.95721,0.50883,0.17278,25258
25258,19.95789,0.26106,0.12184,25259
25259,19.95856,-0.03377,0.06122,25260
25260,19.95923,0.42619,0.15579,25261
25261,19.9599,0.13137,0.09517,25262
25262,19.96057,-0.11636,0.04424,25263
25263,19.96124,0.34365,0.13882,25264
25264,19.96191,-0.08339,0.05101,25265
25265,19.96259,0.37659,0.14559,25266
25266,19.96326,0.48129,0.16712,25267
25267,19.96393,0.18652,0.10651,25268
25268,19.9646,0.29398,0.1286,25269
25269,19.96527,-0.00076,0.06799,25270
25270,19.96594,0.10394,0.08952,25271
25271,19.96661,0.56383,0.18409,25272
25272,19.96729,0.49199,0.16932,25273
25273,19.96796,0.06549,0.08161,25274
25274,19.96863,-0.00598,0.06691,25275
25275,19.9693,0.23332,0.11613,25276
25276,19.96997,0.15908,0.10086,25277
25277,19.97064,0.39837,0.15007,25278
25278,19.97131,0.32689,0.13537,25279
25279,19.97198,-0.09952,0.04767,25280
25280,19.97266,0.53594,0.17837,25281
25281,19.97333,0.10955,0.09067,25282
25282,19.974,0.03809,0.07597,25283
25283,19.97467,0.27734,0.12518,25284
25284,19.97534,0.20312,0.10991,25285
25285,19.97601,0.44234,0.15911,25286
25286,19.97668,0.37088,0.14442,25287
25287,19.97736,-0.05543,0.05672,25288
25288,19.97803,-0.12722,0.04195,25289
25289,19.9787,0.33243,0.13651,25290
25290,19.97937,0.43706,0.15803,25291
25291,19.98004,0.1425,0.09743,25292
25292,19.98071,0.24989,0.11952,25293
25293,19.98138,-0.04464,0.05893,25294
25294,19.98206,0.05998,0.08045,25295
25295,19.98273,0.51954,0.175,25296
25296,19.9834,0.09291,0.08723,25297
25297,19.98407,0.55244,0.18177,25298
25298,19.98474,0.30497,0.13085,25299
25299,19.98541,0.01049,0.07027,25300
25300,19.98608,0.4699,0.16479,25301
25301,19.98676,0.17543,0.1042,25302
25302,19.98743,-0.072,0.05329,25303
25303,19.9881,0.38745,0.14783,25304
25304,19.98877,0.31569,0.13306,25305
25305,19.98944,-0.11039,0.04538,25306
25306,19.99011,0.17019,0.10312,25307
25307,19.99078,0.40925,0.15231,25308
25308,19.99146,-0.01687,0.06462,25309
25309,19.99213,0.22218,0.11381,25310
25310,19.9928,0.50272,0.17155,25311
25311,19.99347,0.07671,0.08388,25312
25312,19.99414,0.00497,0.06911,25313
25313,19.99481,0.28833,0.12743,25314
25314,19.99548,0.56883,0.18515,25315
25315,19.99615,0.09854,0.08836,25316
25316,19.99683,0.38179,0.14666,25317
25317,19.9975,-0.08846,0.04987,25318
25318,19.99817,0.19201,0.1076,25319
25319,19.99884,0.47531,0.16591,25320
25320,19.99951,0.40358,0.15115,25321
25321,20.00018,0.15362,0.09969,25322
25322,20.00085,-0.09366,0.04879,25323
25323,20.00153,0.3212,0.13419,25324
25324,20.0022,0.07117,0.08272,25325
25325,20.00287,0.48599,0.16811,25326
25326,20.00354,0.23874,0.11721,25327
25327,20.00421,-0.01118,0.06577,25328
25328,20.00488,0.27162,0.12398,25329
25329,20.00555,0.02172,0.07254,25330
25330,20.00623,0.12623,0.09405,25331
25331,20.0069,0.54098,0.17943,25332
25332,20.00757,-0.06069,0.05556,25333
25333,20.00824,0.35404,0.14095,25334
25334,20.00891,0.45852,0.16246,25335
25335,20.00958,0.20866,0.11102,25336
25336,20.01025,0.13697,0.09625,25337
25337,20.01093,0.42012,0.15455,25338
25338,20.0116,0.34878,0.13986,25339
25339,20.01227,-0.12116,0.0431,25340
25340,20.01294,0.5135,0.17378,25341
25341,20.01361,0.04359,0.07702,25342
25342,20.01428,-0.02774,0.06233,25343
25343,20.01495,0.25536,0.12063,25344
25344,20.01562,-0.03139,0.06158,25345
25345,20.0163,0.2517,0.11987,25346
25346,20.01697,0.51124,0.17332,25347
25347,20.01764,0.04141,0.07657,25348
25348,20.01831,0.34506,0.1391,25349
25349,20.01898,-0.12473,0.04235,25350
25350,20.01965,0.1348,0.09579,25351
25351,20.02032,0.41782,0.15408,25352
25352,20.021,0.45643,0.16203,25353
25353,20.02167,0.20671,0.1106,25354
25354,20.02234,-0.06376,0.05489,25355
25355,20.02301,0.35069,0.14026,25356
25356,20.02368,0.12434,0.09363,25357
25357,20.02435,0.53876,0.17899,25358
25358,20.02502,0.26831,0.12329,25359
25359,20.0257,0.01864,0.07186,25360
25360,20.02637,0.23502,0.11643,25361
25361,20.02704,-0.01464,0.065,25362
25362,20.02771,0.0691,0.08225,25363
25363,20.02838,0.48345,0.1676,25364
25364,20.02905,-0.09697,0.04804,25365
25365,20.02972,0.31736,0.13339,25366
25366,20.0304,0.40108,0.15063,25367
25367,20.03107,0.15146,0.09921,25368
25368,20.03174,0.19006,0.10716,25369
25369,20.03241,0.47293,0.16544,25370
25370,20.03308,0.37823,0.14593,25371
25371,20.03375,-0.09125,0.0492,25372
25372,20.03442,0.56621,0.18466,25373
25373,20.0351,0.09675,0.08793,25374
25374,20.03577,0.00208,0.06843,25375
25375,20.03644,0.2849,0.1267,25376
25376,20.03711,0.49979,0.17097,25377
25377,20.03778,0.07464,0.08337,25378
25378,20.03845,-0.02002,0.06387,25379
25379,20.03912,0.21853,0.11302,25380
25380,20.03979,0.16793,0.10259,25381
25381,20.04047,0.40646,0.15175,25382
25382,20.04114,0.3118,0.13224,25383
25383,20.04181,-0.11327,0.04464,25384
25384,20.04248,-0.07468,0.05259,25385
25385,20.04315,0.38363,0.14704,25386
25386,20.04382,0.4673,0.16428,25387
25387,20.04449,0.17359,0.10375,25388
25388,20.04517,0.30132,0.13008,25389
25389,20.04584,0.00764,0.06955,25390
25390,20.04651,0.09131,0.08679,25391
25391,20.04718,0.54954,0.18123,25392
25392,20.04785,0.05806,0.07994,25393
25393,20.04852,0.51626,0.17438,25394
25394,20.04919,0.24611,0.11869,25395
25395,20.04987,-0.04752,0.05817,25396
25396,20.05054,0.43396,0.15741,25397
25397,20.05121,0.14035,0.09689,25398
25398,20.05188,-0.12976,0.04121,25399
25399,20.05255,0.32836,0.13565,25400
25400,20.05322,0.36692,0.14359,25401
25401,20.05389,-0.05793,0.05602,25402
25402,20.05457,0.20119,0.10943,25403
25403,20.05524,0.43956,0.15857,25404
25404,20.05591,0.03531,0.07523,25405
25405,20.05658,0.27367,0.12437,25406
25406,20.05725,0.53275,0.17778,25407
25407,20.05792,0.10798,0.09021,25408
25408,20.05859,0.32266,0.13447,25409
25409,20.05927,-0.10207,0.0469,25410
25410,20.05994,0.15698,0.10031,25411
25411,20.06061,0.3953,0.14945,25412
25412,20.06128,-0.00885,0.06612,25413
25413,20.06195,0.22945,0.11525,25414
25414,20.06262,0.48847,0.16866,25415
25415,20.06329,0.0638,0.08109,25416
25416,20.06396,0.10234,0.08904,25417
25417,20.06464,0.56021,0.18345,25418
25418,20.06531,0.29025,0.12779,25419
25419,20.06598,-0.00316,0.06728,25420
25420,20.06665,0.47797,0.16649,25421
25421,20.06732,0.18456,0.10599,25422
25422,20.06799,-0.08535,0.05033,25423
25423,20.06866,0.37244,0.14473,25424
25424,20.06934,-0.11856,0.04347,25425
25425,20.07001,0.3392,0.13788,25426
25426,20.07068,0.42277,0.15511,25427
25427,20.07135,0.12942,0.09461,25428
25428,20.07202,0.257,0.12092,25429
25429,20.07269,-0.03632,0.06043,25430
25430,20.07336,0.04724,0.07766,25431
25431,20.07404,0.50492,0.17206,25432
25432,20.07471,0.54343,0.18,25433
25433,20.07538,0.11899,0.09246,25434
25434,20.07605,0.02449,0.07296,25435
25435,20.07672,0.26263,0.12208,25436
25436,20.07739,0.21212,0.11166,25437
25437,20.07806,0.45025,0.16078,25438
25438,20.07874,0.35575,0.14129,25439
25439,20.07941,-0.06861,0.05375,25440
25440,20.08008,0.14588,0.09799,25441
25441,20.08075,0.42814,0.15622,25442
25442,20.08142,0.33365,0.13673,25443
25443,20.08209,-0.13482,0.04008,25444
25444,20.08276,0.52122,0.17543,25445
25445,20.08344,0.05278,0.07878,25446
25446,20.08411,-0.04169,0.05929,25447
25447,20.08478,0.24053,0.11752,25448
25448,20.08545,0.27903,0.12546,25449
